,Feed_Benzene,R1 dP,R1 T1,R1 T2,R1 T3,R1 T4,R1 T5,R1 T6,R1 T7,R1 T8,R1 T9,R1 T10,R2 dT1,ISOM_Feed,BENSAT_RECYCLE,Bensat_P,FLASH_VESSEL_pressure_CV_OP,ISOM_H2,Bensat_H2
timestamp,Target,103PDI5603.DACA.PV,103TI5638N.PV,103TI5633N.PV,103TI5639N.PV,103TI5634N.PV,103TI5630N.PV,103TI5635N.PV,103TI5631N.PV,103TI5636N.PV,103TI5632N.PV,103TI5637N.PV,103TI5843N.PV-103TI5836N.PV,103FIC5106N.PIDA.PV,103FI5704.PV,103PIC5711AN.PIDA.PV,103PIC5711BN.PIDA.OP,103FIC5509.PV,103FIC5510N.PIDA.PV
2024-09-29 07:59:59,5.65,0.47,109.33,111.43,108.59,108.83,111.21,109.96,108.87,109.81,109.12,109.88,2.21,69.23,190.44,16.13,1.73,0,196.62
2024-09-29 12:00:00,5.65,0.71,108.94,111.16,108.83,109.33,111.94,111.28,110.86,111.91,111.27,112,1.33,77.77,189.52,15.65,1.27,526.08,396.79
2024-09-29 16:00:00,5.65,1.58,107.51,110,108.66,109.76,112.98,114.16,115.96,118.76,118.72,120.35,18.69,76.19,198.16,15.68,10.26,3468.08,1845.87
2024-09-29 19:59:59,5.65,1.74,108.29,110.69,109.02,109.9,112.83,113.28,114.23,116.51,117.42,120.17,1.44,104.62,200.37,16.08,23.22,3020.23,1115.6
2024-09-30 00:00:00,5.65,1.69,114.68,117.35,115.7,116.76,120.04,120.7,122.01,124.47,124.62,126.48,2.71,106.53,200.39,16,15.44,2849.35,1415.23
2024-09-30 04:00:00,5.65,1.74,115.65,118.34,116.72,117.82,121.12,121.84,123.3,125.73,125.84,127.6,3.42,109.15,200.25,16,16.85,2956.31,1502.67
2024-09-30 07:59:59,5.65,1.73,116.19,118.92,117.3,118.41,121.76,122.52,124.01,126.45,126.44,128.2,3.81,109.12,200.42,16,15.71,2961.24,1563.12
2024-09-30 12:00:00,5.65,1.75,116.07,118.68,117.06,118.13,121.28,121.88,123.23,125.5,125.91,127.92,2.18,109.26,200.56,16,21.25,2932.52,1395.79
2024-09-30 16:00:00,3.56,1.74,116.87,119.49,118.03,119.12,122.36,123.13,124.69,126.99,127.02,128.64,3.87,110.26,202.47,15.99,12.51,2923.63,1445.12
2024-09-30 19:59:59,2.67,1.72,115.66,118.27,116.77,117.81,121.01,121.72,123.13,125.54,126.04,128.06,2.56,110.38,200.31,16.01,19.74,3053.01,1398.21
2024-10-01 00:00:00,2.4,1.81,115.44,118.02,116.4,117.4,120.56,121.15,122.4,124.81,125.52,127.85,1.69,110.57,200.3,16.05,22.68,3092.25,1224.75
2024-10-01 04:00:00,2.78,1.79,115.6,118.26,116.73,117.81,121.08,121.88,123.4,125.93,126.18,128.14,3.83,110.49,200.34,15.97,13.87,3040,1416.02
2024-10-01 07:59:59,2.92,1.79,115.22,117.86,116.36,117.46,120.73,121.58,123.18,125.72,125.85,127.79,4.75,110.3,200.48,16,11.63,3040.96,1496.29
2024-10-01 12:00:00,2.87,1.79,115.82,118.38,116.94,118.05,121.22,122.09,123.74,126.2,126.44,128.35,4.36,111.04,200.25,16.02,13.26,3071.34,1473.68
2024-10-01 16:00:00,2.63,1.82,115.34,117.85,116.43,117.47,120.56,121.35,122.89,125.24,125.69,127.76,3.48,113.9,200.37,16,15.17,3044.01,1325.41
2024-10-01 19:59:59,2.98,1.84,114.69,117.27,115.83,116.89,120.06,120.99,122.64,125.19,125.61,127.67,4.8,113.24,200.42,16.04,16.03,3217.12,1421.55
2024-10-02 00:00:00,3,1.86,114.45,117,115.47,116.51,119.69,120.47,121.94,124.54,125.14,127.41,3.69,112.7,200.38,16.03,20.18,3219.98,1360.57
2024-10-02 04:00:00,3,1.85,115.09,117.69,116.17,117.29,120.51,121.36,123.02,125.6,125.93,128.02,4.89,112.6,200.4,15.96,17.04,3215.27,1484.8
2024-10-02 07:59:59,3,1.85,114.92,117.52,116.02,117.15,120.38,121.3,123.01,125.6,125.84,127.85,5.73,112.57,200.41,16,14.61,3219.61,1531.51
2024-10-02 12:00:00,3,1.85,114.58,117.11,115.68,116.77,119.91,120.83,122.52,125.05,125.42,127.45,5.28,112.48,200.43,16.02,15.19,3221.63,1502.99
2024-10-02 16:00:00,3,1.86,114.91,117.4,115.97,117.04,120.13,120.95,122.57,125.02,125.59,127.73,4.14,112.72,200.31,15.97,19.51,3216.05,1385.51
2024-10-02 19:59:59,3,1.75,115.63,118.2,116.7,117.78,120.96,121.72,123.27,125.7,126.1,128.16,4.1,102.25,200.82,16.05,16.24,3021.08,1499.7
2024-10-03 00:00:00,3,1.65,116.8,119.39,117.73,118.71,121.84,122.23,123.34,125.54,126.24,128.49,0.82,93.57,200.33,15.97,19.03,2690.96,1313.21
2024-10-03 04:00:00,3,1.63,117.22,119.8,118.14,119.14,122.28,122.64,123.75,125.92,126.58,128.73,0.79,92.99,200.28,16,17.21,2635.84,1305.88
2024-10-03 07:59:59,3,1.64,117.98,120.61,118.83,119.77,122.89,123.09,123.99,126.03,126.67,128.68,0.17,92.6,200.08,16,25.12,2573.87,1261.43
2024-10-03 12:00:00,2.9,1.62,117.53,120.1,118.43,119.42,122.52,122.86,123.95,126.05,126.71,128.88,0.61,92.49,200.45,15.99,16.01,2577.86,1301.88
2024-10-03 16:00:00,2.85,1.6,117.27,119.79,118.24,119.24,122.28,122.73,123.93,125.99,126.53,128.47,1.39,92.3,200.36,15.9,10.98,2623.46,1411.77
2024-10-03 19:59:59,2.8,1.65,116.85,119.4,117.8,118.78,121.85,122.24,123.39,125.49,126.26,128.46,0.77,92.73,200.26,15.99,17.38,2658.23,1280.55
2024-10-04 00:00:00,2.94,1.65,117.15,119.74,118.06,119.07,122.22,122.61,123.7,125.92,126.57,128.78,0.93,92.85,200.24,16,16.4,2643.34,1295.6
2024-10-04 04:00:00,2.85,1.66,117.24,119.83,118.15,119.17,122.31,122.67,123.8,125.96,126.63,128.89,0.89,92.79,200.26,16.01,16.97,2643.02,1296.24
2024-10-04 07:59:59,2.51,1.68,117.51,120.14,118.33,119.3,122.44,122.67,123.61,125.69,126.36,128.56,0.29,93.41,200.22,16.01,24.93,2660.23,1263.37
2024-10-04 12:00:00,2.88,1.66,117.31,119.9,118.21,119.24,122.34,122.72,123.89,126.01,126.69,128.95,0.9,93.65,200.35,15.99,16.8,2661.25,1283.61
2024-10-04 16:00:00,2.86,1.65,116.83,119.36,117.78,118.75,121.8,122.22,123.4,125.49,126.23,128.42,0.95,93.67,200.21,16,15.57,2655.11,1257.6
2024-10-04 19:59:59,2.78,1.66,116.96,119.53,117.9,118.89,121.95,122.34,123.45,125.53,126.31,128.53,0.73,93.55,200.51,16.01,17.04,2653.33,1250.86
2024-10-05 00:00:00,2.75,1.67,117.01,119.63,117.88,118.85,121.98,122.28,123.27,125.42,126.12,128.42,0.53,93.59,200.26,16.05,19.48,2652.16,1242.4
2024-10-05 04:00:00,2.76,1.65,118.22,120.85,119.05,119.99,123.13,123.34,124.24,126.27,126.86,128.91,0.27,93.63,200.38,15.92,21.62,2521.49,1252.77
2024-10-05 07:59:59,2.76,1.62,117.56,120.18,118.47,119.48,122.65,122.98,124.06,126.21,126.75,128.86,1.09,93.4,200.39,15.99,10.93,2506.77,1318.69
2024-10-05 12:00:00,2.76,1.64,117.32,119.92,118.25,119.27,122.4,122.8,123.98,126.1,126.66,128.75,1.28,94.41,200.27,16,10.77,2559.33,1296.52
2024-10-05 16:00:00,2.9,1.65,116.63,119.17,117.62,118.61,121.69,122.18,123.45,125.6,126.23,128.26,1.73,94.77,200.17,16,11.35,2642.5,1311.41
2024-10-05 19:59:59,2.55,1.67,116.61,119.18,117.49,118.43,121.5,121.82,122.86,124.94,125.64,127.8,0.81,95.6,200.24,16.05,17.78,2615.2,1238.13
2024-10-06 00:00:00,2.68,1.66,117.9,120.52,118.83,119.8,122.98,123.36,124.47,126.63,127.21,129.34,1.03,95.64,200.23,15.96,13.24,2575.37,1303.69
2024-10-06 04:00:00,2.83,1.66,116.84,119.45,117.82,118.84,121.95,122.42,123.61,125.83,126.41,128.5,1.58,95.36,200.26,15.99,11.5,2619.88,1341.55
2024-10-06 07:59:59,2.8,1.66,116.7,119.34,117.7,118.7,121.86,122.32,123.52,125.75,126.29,128.38,1.73,95.24,200.35,16,10.49,2612.79,1350.69
2024-10-06 12:00:00,2.79,1.65,117.27,119.8,118.24,119.27,122.33,122.8,124.07,126.18,126.81,128.91,1.33,94.54,200.18,16.01,12.74,2634.99,1341.16
2024-10-06 16:00:00,2.53,1.65,116.83,119.24,117.74,118.68,121.56,121.92,123.06,124.97,125.77,127.89,0.58,94.56,200.28,16,18.43,2600.75,1282.68
2024-10-06 19:59:59,2.85,1.71,116.43,118.97,117.47,118.48,121.58,122.18,123.56,125.79,126.35,128.46,2.3,100.02,200.14,15.98,12.36,2765.53,1315.11
2024-10-07 00:00:00,3.11,1.83,115.31,118.04,116.35,117.47,120.83,121.6,123.14,125.75,125.99,128.22,4.89,108.45,200.24,16.03,14.38,3112,1475.52
2024-10-07 04:00:00,3.14,1.87,115.3,117.98,116.32,117.46,120.8,121.66,123.31,125.93,126.05,128.22,6.47,110.91,200.44,15.99,13,3168.2,1692.36
2024-10-07 07:59:59,3.14,1.87,115.17,117.81,116.2,117.32,120.6,121.43,123.08,125.63,125.9,128.1,5.99,111.25,200.41,15.99,14.26,3179.37,1650.89
2024-10-07 12:00:00,3.25,1.91,114.84,117.38,115.94,117.09,120.26,121.29,123.19,125.77,126.05,128.16,8.48,112.5,200.26,16.03,14.15,3385.7,1791.83
2024-10-07 16:00:00,3.68,1.96,113.78,116.15,114.87,115.93,118.91,119.93,121.79,124.41,125.04,127.27,8,114.68,200.42,16.03,19.45,3549.99,1731.25
2024-10-07 19:59:59,3.29,1.97,113.19,115.62,114.21,115.24,118.25,119.11,120.71,123.31,124.21,126.69,5.48,114.6,200.22,15.99,24.94,3512.72,1519.07
2024-10-08 00:00:00,3.62,1.97,113.96,116.44,115.02,116.07,119.18,120.11,121.78,124.55,125.13,127.44,6.97,114.52,200.43,16,21.09,3502.02,1669.71
2024-10-08 04:00:00,3.63,1.96,114.06,116.57,115.11,116.2,119.32,120.22,121.9,124.63,125.17,127.52,7.19,114.28,200.42,16.03,20.03,3464.44,1630.14
2024-10-08 07:59:59,3.65,1.96,114.22,116.71,115.24,116.32,119.45,120.34,122.02,124.71,125.23,127.53,7.21,114.07,200.43,15.95,19.58,3444.47,1623.33
2024-10-08 12:00:00,3.71,1.93,114.32,116.78,115.36,116.47,119.56,120.5,122.28,124.94,125.36,127.56,7.93,113.51,200.37,16.02,16.31,3425.52,1706.49
2024-10-08 16:00:00,3.41,1.81,114.77,117.23,115.81,116.91,119.98,120.85,122.54,125.03,125.5,127.7,5.66,110.96,200.16,16.27,14.95,3185.18,1569.71
2024-10-08 19:59:59,3.4,1.84,113.93,116.47,114.99,116.06,119.18,120.05,121.66,124.24,124.61,126.84,6.03,110.72,200.35,16.13,12.66,3154.84,1519.86
2024-10-09 00:00:00,3.16,1.87,114.48,116.95,115.39,116.38,119.43,120.1,121.43,123.89,124.49,126.86,4.13,110.92,200.36,16.12,18.75,3116.9,1422.05
2024-10-09 04:00:00,1.36,1.73,116.93,119.31,117.32,118.06,120.84,120.56,120.89,122.42,122.79,124.09,-0.06,110.68,200.44,16.45,31.32,2278.86,1277.35
2024-10-09 07:59:59,0.96,1.65,120.9,123.4,121.27,122.04,124.94,124.5,124.72,126.13,126.28,127.22,-0.08,110.83,200.3,16.45,30.42,2027.43,1357.72
2024-10-09 12:00:00,0.84,1.6,120.66,123.21,121.05,121.76,124.71,124.29,124.46,125.91,126.01,126.96,-0.11,111.36,200.32,16.25,22.74,1852.85,1372.02
2024-10-09 16:00:00,0.9,1.59,120.59,123.1,121,121.73,124.65,124.26,124.46,125.94,126.08,127.06,-0.11,114.15,200.6,15.99,16.63,1800.55,1390.11
2024-10-09 19:59:59,0.82,1.59,120.57,123.16,120.91,121.67,124.68,124.24,124.38,125.9,125.96,127.01,-0.06,114.06,200.35,15.99,17.83,1796.85,1394.18
2024-10-10 00:00:00,0.77,1.58,120.7,123.29,121.11,121.84,124.86,124.46,124.62,126.16,126.21,127.27,-0.09,113.82,200.41,15.97,15.45,1774.66,1393.96
2024-10-10 04:00:00,0.95,1.61,120.48,123.15,120.98,121.72,124.83,124.52,124.74,126.39,126.52,127.7,-0.11,113.67,200.34,16.04,16.63,1913.31,1354.92
2024-10-10 07:59:59,0.81,1.61,120.71,123.25,121.11,121.85,124.8,124.41,124.6,126.07,126.16,127.13,-0.08,113.76,200.49,15.98,24.78,1908.51,1326.15
2024-10-10 12:00:00,0.79,1.57,120.91,123.39,121.31,122.05,124.93,124.54,124.76,126.15,126.26,127.16,-0.16,114.19,200.49,16.01,20.61,1841.95,1286.98
2024-10-10 16:00:00,0.73,1.58,120.7,123.16,121.11,121.86,124.73,124.34,124.6,125.94,126.07,126.95,-0.11,114.01,200.39,16.04,23.03,1872.36,1272.37
2024-10-10 19:59:59,0.77,1.59,120.66,123.21,121.13,121.86,124.79,124.43,124.65,126.1,126.24,127.18,-0.13,114,200.53,15.97,22.57,1899.14,1286.58
2024-10-11 00:00:00,0.75,1.59,113.41,115.89,113.7,114.38,117.27,116.95,116.94,118.61,118.69,120.07,-0.07,112.63,200.69,15.99,19.39,1932.35,1233.46
2024-10-11 04:00:00,0.87,1.57,118.89,121.44,119.28,120.06,123.05,122.71,122.91,124.49,124.63,125.79,-0.12,111.68,200.23,15.99,17.31,1903.26,1383.13
2024-10-11 07:59:59,0.77,1.54,121.21,123.73,121.59,122.4,125.32,124.9,125.1,126.53,126.63,127.53,-0.07,112.17,200.57,16.08,20.33,1793.96,1506.31
2024-10-11 12:00:00,0.67,1.53,121.01,123.43,121.41,122.15,124.96,124.56,124.79,126.1,126.21,127.05,-0.1,113.02,200.24,16,17.54,1734,1378.08
2024-10-11 16:00:00,0.8,1.5,120.99,123.34,121.42,122.16,124.88,124.51,124.8,126.07,126.23,127.02,-0.11,112.63,200.44,16.03,13.19,1773.99,1485.15
2024-10-11 19:59:59,0.74,1.53,120.64,123.11,121.1,121.82,124.66,124.28,124.54,125.89,126.02,126.88,-0.12,111.49,200.43,16.02,17.86,1781.32,1413.35
2024-10-12 00:00:00,0.6,1.54,120.18,122.67,120.5,121.21,124.1,123.6,123.66,125.04,125.04,125.91,-0.07,111.29,200.51,16.01,24.85,1765.58,1422.39
2024-10-12 04:00:00,0.7,1.54,120.66,123.24,121,121.72,124.72,124.22,124.31,125.75,125.75,126.7,-0.09,111.55,200.49,16,20.46,1770.15,1468.09
2024-10-12 07:59:59,0.66,1.55,120.4,122.94,120.72,121.43,124.36,123.85,123.92,125.32,125.32,126.26,-0.08,111.77,200.45,16.01,22.02,1769.15,1491.71
2024-10-12 12:00:00,0.64,1.54,121.02,123.45,121.33,122.06,124.87,124.39,124.54,125.81,125.87,126.68,-0.12,111.9,200.48,16,23.1,1777.47,1493.59
2024-10-12 16:00:00,0.57,1.55,120.45,122.83,120.79,121.47,124.17,123.67,123.81,125.02,125.07,125.81,-0.09,112.16,200.36,15.99,26.78,1771.43,1427.17
2024-10-12 19:59:59,0.64,1.54,120.88,123.34,121.22,121.94,124.82,124.35,124.49,125.84,125.88,126.74,-0.1,112.37,200.42,16,21.59,1772.04,1425.65
2024-10-13 00:00:00,0.63,1.55,120.66,123.16,120.98,121.68,124.6,124.09,124.2,125.55,125.56,126.46,-0.08,112.32,200.47,16,22.27,1760.53,1454.7
2024-10-13 04:00:00,0.64,1.55,120.76,123.25,121.09,121.8,124.69,124.19,124.32,125.66,125.68,126.57,-0.08,112.37,200.41,15.99,22.24,1757.56,1483.7
2024-10-13 07:59:59,0.53,1.54,120.69,123.19,120.98,121.69,124.56,124.01,124.07,125.4,125.37,126.22,-0.1,112.41,200.44,15.97,23.54,1710.27,1362.08
2024-10-13 12:00:00,0.68,1.52,121.02,123.47,121.35,122.08,124.94,124.47,124.64,125.95,126,126.85,-0.14,112.26,200.37,16,16.62,1704.37,1313.52
2024-10-13 16:00:00,0.72,1.51,120.76,123.15,121.17,121.85,124.6,124.18,124.38,125.62,125.72,126.51,-0.12,111.76,200.45,16.02,16.56,1700.99,1271.75
2024-10-13 19:59:59,0.55,1.53,120.78,123.27,121.2,121.93,124.81,124.39,124.57,125.95,126.01,126.88,-0.13,113.17,200.33,15.99,17.63,1739.22,1230.62
2024-10-14 00:00:00,0.49,1.56,120.25,122.87,120.68,121.45,124.47,124.05,124.21,125.72,125.75,126.78,-0.06,114.17,200.44,15.96,19.02,1826.92,1214.2
2024-10-14 04:00:00,0.75,1.57,120.66,123.3,121.1,121.85,124.92,124.52,124.68,126.26,126.32,127.4,-0.11,114.03,200.45,16.09,17.15,1868.54,1278.75
2024-10-14 07:59:59,0.77,1.56,120.78,123.34,121.17,121.94,124.94,124.52,124.69,126.18,126.26,127.29,-0.11,113.78,200.56,15.91,17.52,1806.16,1319.48
2024-10-14 12:00:00,1.01,1.56,121.15,123.63,121.66,122.48,125.36,125.1,125.56,126.99,127.26,128.37,-0.14,113.22,200.46,16,13.33,1932.67,1357
2024-10-14 16:00:00,1.8,1.69,112.72,115.01,113.34,114.15,116.86,117.04,117.71,119.57,120.23,122.43,0.27,108.05,201.66,16.05,16.5,2583.53,1373.47
2024-10-14 19:59:59,0.17,1.71,113.71,116.2,114.61,115.62,118.69,119.22,120.46,122.65,123.13,125.36,2.39,106.7,199.43,15.96,14.1,2878.29,1595.06
2024-10-15 00:00:00,0,1.79,115.74,118.4,116.91,118.07,121.37,122.33,124.07,126.68,126.79,128.77,6.01,106.67,200.32,16.01,14.95,3272.38,1967.5
2024-10-15 04:00:00,0,1.79,116.5,119.23,117.73,118.93,122.31,123.32,125.11,127.71,127.67,129.58,6.98,106.73,200.42,15.99,13.95,3298.03,2072.22
2024-10-15 07:59:59,0,1.8,115.44,118.13,116.59,117.73,121.09,122.04,123.73,126.37,126.47,128.52,6.63,106.6,200.39,16,14.15,3290.53,2054.87
2024-10-15 12:00:00,0,1.84,115.58,118.23,116.68,117.83,121.12,122.03,123.69,126.29,126.55,128.7,6.28,109.76,200.31,16.06,16.38,3367.27,1957.26
2024-10-15 16:00:00,0,1.75,111.45,113.82,112.2,113.14,116.05,116.55,117.65,119.9,120.54,122.84,2.87,113.94,201.41,16.08,15.5,2885.4,1546.98
2024-10-15 19:59:59,2.98,1.88,113.22,115.74,114.21,115.28,118.4,119.21,120.74,123.34,123.96,126.32,5.25,113.21,200.14,16.07,16.24,3324.85,1636.3
2024-10-16 00:00:00,3.36,1.86,114.98,117.58,116.02,117.14,120.35,121.17,122.8,125.26,125.74,128.05,6.01,108.29,200.55,15.97,18.62,3382.82,1819.37
2024-10-16 04:00:00,3.39,1.89,112.37,114.91,113.28,114.33,117.46,118.19,119.52,122.14,122.9,125.69,4.53,106.86,202.9,16.02,21.77,3460.29,1732.09
2024-10-16 07:59:59,3.21,1.86,114.44,117.08,115.4,116.48,119.73,120.43,121.83,124.44,125.15,127.62,3.84,106.78,200.39,15.99,21.75,3374.16,1731.53
2024-10-16 12:00:00,3.3,1.85,115.23,117.86,116.26,117.39,120.64,121.4,122.94,125.55,126.11,128.39,4.55,106.85,200.34,15.99,19.98,3383.01,1824.23
2024-10-16 16:00:00,3.27,1.84,115.64,118.22,116.74,117.81,120.98,121.82,123.41,125.94,126.53,128.71,4.58,107.17,200.53,16.03,19.38,3378.72,1803.34
2024-10-16 19:59:59,2.82,1.86,113.77,116.26,114.66,115.62,118.67,119.22,120.42,122.83,123.78,126.43,2.21,107.15,200.48,16.07,25.97,3340.99,1542.93
2024-10-17 00:00:00,1.58,1.81,114.39,116.77,114.84,115.6,118.41,118.3,118.71,120.43,120.95,122.71,-0.03,104.07,204.31,16.1,38.8,2766.23,1410.69
2024-10-17 04:00:00,0.98,1.52,118.57,121.04,118.97,119.67,122.53,122.12,122.28,123.71,123.83,124.8,-0.13,102.06,200.46,15.94,20.1,1804.62,1461.53
2024-10-17 07:59:59,1.08,1.56,120.71,123.23,121.09,121.85,124.79,124.33,124.54,125.95,126.05,127,-0.07,104.43,200.38,16,23.12,1870.04,1479.04
2024-10-17 12:00:00,1.02,1.53,122.48,125.05,122.92,123.72,126.69,126.28,126.54,127.95,128.05,128.96,-0.07,106.52,200.3,15.96,16.56,1810.33,1503.57
2024-10-17 16:00:00,1.03,1.54,121.63,124.14,122.09,122.84,125.7,125.29,125.56,126.92,127.07,127.95,-0.13,107.22,200.29,16.05,17.98,1849.27,1447.1
2024-10-17 19:59:59,0.83,1.55,121.65,124.12,122.02,122.74,125.56,125.07,125.22,126.51,126.59,127.32,-0.11,107.17,200.41,16.02,24.36,1824.95,1449.45
2024-10-18 00:00:00,0.92,1.54,122.13,124.58,122.5,123.22,126.03,125.53,125.68,126.97,127.03,127.75,-0.11,105.25,200.6,16.02,24.6,1824.33,1506.99
2024-10-18 04:00:00,0.74,1.48,121.68,124.11,121.97,122.67,125.42,124.83,124.9,126.08,126.04,126.72,-0.07,101.82,200.43,15.97,23.81,1672.55,1367.74
2024-10-18 07:59:59,0.7,1.48,121.79,124.24,122.08,122.79,125.55,124.95,125.02,126.2,126.18,126.86,-0.07,101.85,200.34,15.97,22.69,1651.22,1328.33
2024-10-18 12:00:00,0.87,1.46,121.87,124.28,122.29,123.02,125.79,125.33,125.59,126.8,126.92,127.68,-0.12,102.83,200.15,16.01,13.88,1679.09,1316.34
2024-10-18 16:00:00,0.68,1.48,120,122.42,120.36,121.09,123.88,123.42,123.62,124.87,124.97,125.81,-0.12,104.17,200.17,15.84,18.04,1706.7,1221.1
2024-10-18 19:59:59,1.01,1.56,120.23,122.74,120.72,121.54,124.47,124.2,124.61,126.12,126.38,127.52,-0.05,106.92,200.41,16.03,16.35,2011.81,1248.79
2024-10-19 00:00:00,0.99,1.59,121.02,123.59,121.52,122.33,125.31,125,125.37,126.88,127.12,128.23,-0.07,107.33,200.38,16.01,22.76,2074.74,1359.42
2024-10-19 04:00:00,1.01,1.61,120.57,123.12,121.04,121.81,124.77,124.41,124.71,126.22,126.43,127.5,-0.07,106.36,200.56,16.02,27.99,2118.65,1412.78
2024-10-19 07:59:59,0.63,1.61,120.36,122.89,120.63,121.33,124.23,123.64,123.63,124.97,124.96,125.81,-0.07,106.43,200.47,16.03,34.95,2006.32,1424.1
2024-10-19 12:00:00,0.49,1.56,120.74,123.21,120.97,121.64,124.51,123.88,123.87,125.11,125.07,125.86,-0.13,108.16,200.44,15.97,30.56,1853.61,1391.09
2024-10-19 16:00:00,0.45,1.53,120.87,123.26,121.12,121.78,124.55,123.94,123.97,125.11,125.1,125.79,-0.13,108.28,200.4,15.99,28.48,1782.83,1359.8
2024-10-19 19:59:59,0.82,1.55,121.18,123.69,121.72,122.52,125.43,125.16,125.56,126.87,126.93,127.89,0.45,109.02,200.27,15.19,11.56,1796.7,1424.24
2024-10-20 00:00:00,2.15,1.68,118.45,121.16,119.47,120.56,123.85,124.37,125.52,127.6,127.72,129.47,3.43,108.73,197.8,15.25,4.64,2620.46,1615.5
2024-10-20 04:00:00,2.39,1.71,116.69,119.36,117.6,118.64,121.86,122.31,123.47,125.77,126.39,128.62,1.78,105.9,200.54,15.99,11.19,2831.63,1445.35
2024-10-20 07:59:59,2.41,1.73,116.63,119.29,117.54,118.56,121.78,122.23,123.36,125.69,126.35,128.63,1.79,105.72,200.37,16.03,12.25,2869.23,1476.98
2024-10-20 12:00:00,2.54,1.74,118.24,120.86,119.28,120.39,123.59,124.18,125.59,127.83,128.36,130.34,2.44,107.43,199.82,15.99,12.51,3020.57,1640.86
2024-10-20 16:00:00,2.74,1.77,117.8,120.34,118.95,120.05,123.14,123.91,125.51,127.76,128.27,130.13,3.47,108.73,199.61,16.02,13.3,3087.67,1537.4
2024-10-20 19:59:59,2.79,1.81,115.19,117.73,116.18,117.24,120.32,120.99,122.38,124.77,125.57,127.9,3.04,108.62,200.38,16.04,17.39,3206.17,1383.69
2024-10-21 00:00:00,2.62,1.82,114.8,117.36,115.63,116.64,119.76,120.22,121.32,123.7,124.64,127.39,1.62,106.71,200.42,15.97,22.09,3172.8,1303.19
2024-10-21 04:00:00,2.85,1.82,114.5,117.12,115.4,116.43,119.63,120.21,121.44,123.94,124.7,127.21,2.96,106.87,200.37,15.99,17.66,3172.24,1417.68
2024-10-21 07:59:59,2.97,1.82,115.77,118.43,116.76,117.84,121.11,121.78,123.17,125.71,126.26,128.51,3.73,106.82,200.4,16,16.37,3184.39,1512.64
2024-10-21 12:00:00,2.98,1.79,116.81,119.41,117.92,119,122.18,122.95,124.51,126.91,127.46,129.53,3.68,106.57,199.39,16,17.93,3216.79,1525.33
2024-10-21 16:00:00,3.26,1.75,118.78,121.36,120.07,121.31,124.52,125.56,127.49,129.67,129.73,131.33,6.23,106.84,199.98,15.98,13.98,3222.32,1744.65
2024-10-21 19:59:59,3.2,1.78,116.91,119.5,118.17,119.34,122.52,123.58,125.46,127.83,127.99,129.76,6.71,108.56,200.45,15.99,13.95,3299.21,1780.58
2024-10-22 00:00:00,3.54,1.81,117.53,120.18,118.76,120,123.32,124.39,126.34,128.76,128.79,130.57,8.69,109.21,200.19,16.01,14.17,3383.73,1981.17
2024-10-22 04:00:00,3.72,1.83,115.13,117.77,116.29,117.44,120.72,121.77,123.53,126.23,126.51,128.63,8.28,105.46,200.18,16.02,19.88,3532.3,2085.29
2024-10-22 07:59:59,3.67,1.85,112.36,114.92,113.36,114.44,117.62,118.53,120.14,122.89,123.48,125.87,7.91,106.02,200.71,16,19.73,3542.69,1974.09
2024-10-22 12:00:00,3.69,1.89,115.45,117.99,116.57,117.71,120.89,121.9,123.74,126.39,126.99,129.13,7.18,106.8,201.3,15.99,26.3,3700.2,1935.38
2024-10-22 16:00:00,3.56,1.91,114.38,116.82,115.49,116.58,119.61,120.61,122.38,125.04,125.9,128.18,6.22,106.86,201.18,15.99,29.75,3789.37,1808.2
2024-10-22 19:59:59,3.44,1.91,113.35,115.84,114.38,115.44,118.52,119.41,120.98,123.64,124.63,127.17,5.51,107.21,200.66,16.02,30.16,3757.04,1716.04
2024-10-23 00:00:00,3.3,1.87,113.94,116.48,114.97,116.06,119.19,120.02,121.57,124.18,124.97,127.36,5.03,106.84,200.23,15.94,25.22,3542.33,1660.19
2024-10-23 04:00:00,3.29,1.85,114.58,117.15,115.61,116.74,119.92,120.74,122.31,124.91,125.58,127.93,5.25,107.43,200.76,16.04,22.72,3480.1,1719.62
2024-10-23 07:59:59,3.32,1.85,114.17,116.79,115.2,116.31,119.53,120.37,121.93,124.55,125.13,127.48,5.89,107.33,200.17,15.96,21.84,3471.71,1737.08
2024-10-23 12:00:00,3.23,1.83,115.38,117.89,116.47,117.57,120.67,121.54,123.17,125.66,126.31,128.46,4.72,106.23,200.86,15.98,21.64,3402.33,1670.28
2024-10-23 16:00:00,3.55,1.69,117.36,119.81,118.66,119.84,122.89,123.96,125.9,128.04,128.19,129.78,6.9,105.6,200.06,16.09,11.05,3146.28,1967.79
2024-10-23 19:59:59,2.81,1.75,116.18,118.69,117.25,118.33,121.37,122.08,123.58,125.89,126.67,128.86,2.82,105.13,200.65,16.02,21.34,3179.59,1598.17
2024-10-24 00:00:00,3.41,1.77,116.14,118.68,117.3,118.45,121.58,122.51,124.26,126.72,127,128.89,6.29,104.89,200.54,15.97,14.76,3248.43,1875.94
2024-10-24 04:00:00,3.36,1.8,114.96,117.46,116.04,117.16,120.24,121.11,122.79,125.27,125.81,127.94,5.68,104.73,200.56,16.03,17.88,3339.77,1770.26
